id,passorfail
88004,0.6214
88005,0.6833
88006,0.1799
88007,0.9327
88008,0.0422
88009,0.2607
88010,0.6433
88011,0.6552
88012,0.5422
88013,0.3318
88014,0.5253
88015,0.1281
88016,0.9224
88017,0.0836
88018,0.8985
88019,0.0018
88020,0.08
88021,0.4071
88022,0.8165
88023,0.5897
88024,0.5385
88025,0.056
88026,0.2288
88027,0.991
88028,0.8578
88029,0.8077
88030,0.9277
88031,0.7498
88032,0.6662
88033,0.6641
88034,0.1259
88035,0.8928
88036,0.6054
88037,0.0822
88038,0.9622
88039,0.8736
88040,0.067
88041,0.4401
88042,0.3592
88043,0.0266
88044,0.1942
88045,0.1773
88046,0.3608
88047,0.0438
88048,0.2654
88049,0.4505
88050,0.4069
88051,0.9762
88052,0.0087
88053,0.3094
88054,0.3041
88055,0.691
88056,0.352
88057,0.6087
88058,0.2686
88059,0.2221
88060,0.7031
88061,0.5271
88062,0.035
88063,0.0838
88064,0.2503
88065,0.1874
88066,0.8729
88067,0.2093
88068,0.5831
88069,0.6857
88070,0.1831
88071,0.6309
88072,0.5762
88073,0.3193
88074,0.139
88075,0.0169
88076,0.9973
88077,0.3677
88078,0.8927
88079,0.1869
88080,0.0566
88081,0.298
88082,0.0971
88083,0.1805
88084,0.3574
88085,0.7718
88086,0.6019
88087,0.9566
88088,0.2076
88089,0.3834
88090,0.7085
88091,0.4128
88092,0.1245
88093,0.7696
88094,0.1257
88095,0.9125
88096,0.3559
88097,0.848
88098,0.2068
88099,0.3701
88100,0.7603
88101,0.6575
88102,0.6268
88103,0.4176
88104,0.2778
88105,0.6139
88106,0.5338
88107,0.3774
88108,0.7109
88109,0.8642
88110,0.1424
88111,0.3855
88112,0.3589
88113,0.1415
88114,0.0688
88115,0.5952
88116,0.5662
88117,0.7541
88118,0.5344
88119,0.895
88120,0.5079
88121,0.864
88122,0.4442
88123,0.9716
88124,0.496
88125,0.5186
88126,0.511
88127,0.9072
88128,0.2418
88129,0.6899
88130,0.5316
88131,0.5046
88132,0.1502
88133,0.5937
88134,0.5547
88135,0.7828
88136,0.3415
88137,0.8567
88138,0.296
88139,0.0785
88140,0.2732
88141,0.9809
88142,0.6257
88143,0.4584
88144,0.9923
88145,0.4306
88146,0.4724
88147,0.2656
88148,0.0278
88149,0.0751
88150,0.9576
88151,0.4808
88152,0.3411
88153,0.6558
88154,0.4557
88155,0.7225
88156,0.7832
88157,0.4648
88158,0.8736
88159,0.1006
88160,0.9761
88161,0.5751
88162,0.5994
88163,0.9033
88164,0.7922
88165,0.262
88166,0.8622
88167,0.0935
88168,0.6234
88169,0.9856
88170,0.8658
88171,0.3091
88172,0.1192
88173,0.7779
88174,0.6888
88175,0.5863
88176,0.9619
88177,0.23
88178,0.1393
88179,0.6883
88180,0.8869
88181,0.3772
88182,0.373
88183,0.537
88184,0.6449
88185,0.1699
88186,0.9906
88187,0.4666
88188,0.8322
88189,0.5612
88190,0.9544
88191,0.3988
88192,0.1125
88193,0.7121
88194,0.6485
88195,0.7217
88196,0.284
88197,0.4299
88198,0.0487
88199,0.8118
88200,0.2127
88201,0.4058
88202,0.4278
88203,0.8185
88204,0.2526
88205,0.2387
88206,0.3014
88207,0.3306
88208,0.5357
88209,0.164
88210,0.9213
88211,0.3292
88212,0.217
88213,0.4848
88214,0.5444
88215,0.0284
88216,0.3137
88217,0.6241
88218,0.2248
88219,0.2451
88220,0.8326
88221,0.4212
88222,0.8829
88223,0.6665
88224,0.8998
88225,0.1091
88226,0.5909
88227,0.8092
88228,0.8318
88229,0.3693
88230,0.9273
88231,0.9074
88232,0.9201
88233,0.0782
88234,0.7192
88235,0.55
88236,0.069
88237,0.7351
88238,0.2816
88239,0.4322
88240,0.2468
88241,0.3604
88242,0.7706
88243,0.4724
88244,0.4557
88245,0.0187
88246,0.26
88247,0.2962
88248,0.728
88249,0.3603
88250,0.8041
88251,0.8732
88252,0.4335
88253,0.8395
88254,0.7269
88255,0.1679
88256,0.9603
88257,0.7669
88258,0.53
88259,0.4124
88260,0.0278
88261,0.6147
88262,0.852
88263,0.1996
88264,0.2175
88265,0.5033
88266,0.6103
88267,0.8016
88268,0.3309
88269,0.02
88270,0.9944
88271,0.3502
88272,0.5439
88273,0.0804
88274,0.0053
88275,0.5826
88276,0.4344
88277,0.0422
88278,0.6011
88279,0.0543
88280,0.497
88281,0.308
88282,0.021
88283,0.7644
88284,0.7976
88285,0.1166
88286,0.897
88287,0.1971
88288,0.2271
88289,0.116
88290,0.7647
88291,0.4829
88292,0.1459
88293,0.4567
88294,0.9237
88295,0.3019
88296,0.3152
88297,0.152
88298,0.2085
88299,0.911
88300,0.479
88301,0.4601
88302,0.1439
88303,0.4825
88304,0.5351
88305,0.9686
88306,0.344
88307,0.3644
88308,0.4366
88309,0.8453
88310,0.5985
88311,0.5161
88312,0.0727
88313,0.3421
88314,0.7928
88315,0.2989
88316,0.1462
88317,0.7333
88318,0.1082
88319,0.1272
88320,0.363
88321,0.6365
88322,0.5986
88323,0.4674
88324,0.9809
88325,0.3029
88326,0.6731
88327,0.167
88328,0.408
88329,0.1225
88330,0.9703
88331,0.5695
88332,0.0571
88333,0.1705
88334,0.7378
88335,0.267
88336,0.1884
88337,0.6018
88338,0.7816
88339,0.4725
88340,0.3039
88341,0.1901
88342,0.1207
88343,0.9322
88344,0.3139
88345,0.8638
88346,0.0112
88347,0.6217
88348,0.7947
88349,0.9023
88350,0.1346
88351,0.1578
88352,0.1259
88353,0.021
88354,0.6508
88355,0.2673
88356,0.6161
88357,0.8736
88358,0.498
88359,0.4829
88360,0.8473
88361,0.9388
88362,0.5209
88363,0.5189
88364,0.373
88365,0.1904
88366,0.1359
88367,0.5442
88368,0.2801
88369,0.0896
88370,0.6594
88371,0.6349
88372,0.9896
88373,0.4953
88374,0.3667
88375,0.409
88376,0.6906
88377,0.5501
88378,0.3825
88379,0.6969
88380,0.7723
88381,0.3239
88382,0.7964
88383,0.8301
88384,0.0298
88385,0.7788
88386,0.2817
88387,0.8512
88388,0.6136
88389,0.5866
88390,0.0342
88391,0.3391
88392,0.939
88393,0.076
88394,0.1616
88395,0.7101
88396,0.0946
88397,0.4859
88398,0.8609
88399,0.0587
88400,0.5202
88401,0.485
88402,0.2491
88403,0.4288
88404,0.1183
88405,0.7695
88406,0.133
88407,0.6083
88408,0.8511
88409,0.2434
88410,0.7692
88411,0.9021
88412,0.7975
88413,0.4101
88414,0.7167
88415,0.6155
88416,0.1809
88417,0.4035
88418,0.9637
88419,0.6091
88420,0.8157
88421,0.6983
88422,0.3599
88423,0.7568
88424,0.2785
88425,0.3601
88426,0.4241
88427,0.1281
88428,0.7147
88429,0.955
88430,0.0306
88431,0.8796
88432,0.5886
88433,0.906
88434,0.5785
88435,0.1702
88436,0.8188
88437,0.0293
88438,0.6832
88439,0.8222
88440,0.2437
88441,0.2531
88442,0.1543
88443,0.3005
88444,0.18
88445,0.1794
88446,0.4216
88447,0.9614
88448,0.3177
88449,0.9956
88450,0.0745
88451,0.6092
88452,0.6906
88453,0.2271
88454,0.8451
88455,0.5657
88456,0.9408
88457,0.3333
88458,0.5885
88459,0.5373
88460,0.3929
88461,0.9307
88462,0.7308
88463,0.5764
88464,0.0291
88465,0.7607
88466,0.6723
88467,0.6522
88468,0.9166
88469,0.8752
88470,0.1092
88471,0.8468
88472,0.6549
88473,0.2514
88474,0.4401
88475,0.3268
88476,0.4198
88477,0.9654
88478,0.8129
88479,0.06
88480,0.5277
88481,0.2184
88482,0.988
88483,0.5408
88484,0.072
88485,0.1611
88486,0.0382
88487,0.1887
88488,0.8117
88489,0.0489
88490,0.9523
88491,0.5591
88492,0.7311
88493,0.4847
88494,0.7
88495,0.0501
88496,0.1819
88497,0.0635
88498,0.8556
88499,0.5157
88500,0.8843
88501,0.8465
88502,0.1679
88503,0.9346
88504,0.8698
88505,0.5197
88506,0.9828
88507,0.8435
88508,0.9626
88509,0.1161
88510,0.9988
88511,0.5235
88512,0.9211
88513,0.7501
88514,0.7699
88515,0.7908
88516,0.5257
88517,0.1871
88518,0.2308
88519,0.993
88520,0.3346
88521,0.8983
88522,0.9727
88523,0.3768
88524,0.3094
88525,0.427
88526,0.8061
88527,0.0318
88528,0.5753
88529,0.3801
88530,0.267
88531,0.6241
88532,0.8589
88533,0.3658
88534,0.182
88535,0.8926
88536,0.0011
88537,0.1657
88538,0.9936
88539,0.8763
88540,0.7515
88541,0.915
88542,0.285
88543,0.4578
88544,0.0611
88545,0.5026
88546,0.5471
88547,0.4765
88548,0.5533
88549,0.9416
88550,0.4247
88551,0.1591
88552,0.3113
88553,0.3652
88554,0.6884
88555,0.8497
88556,0.1917
88557,0.5514
88558,0.2185
88559,0.8272
88560,0.6434
88561,0.4548
88562,0.0387
88563,0.7757
88564,0.6312
88565,0.5953
88566,0.6786
88567,0.0409
88568,0.2202
88569,0.418
88570,0.649
88571,0.6532
88572,0.492
88573,0.0465
88574,0.6466
88575,0.8099
88576,0.5463
88577,0.899
88578,0.0891
88579,0.0493
88580,0.5677
88581,0.8784
88582,0.7663
88583,0.4378
88584,0.4774
88585,0.2211
88586,0.9285
88587,0.1256
88588,0.7195
88589,0.8707
88590,0.8303
88591,0.5958
88592,0.8244
88593,0.0982
88594,0.6992
88595,0.7107
88596,0.9098
88597,0.4392
88598,0.8888
88599,0.2426
88600,0.1363
88601,0.4922
88602,0.7603
88603,0.5286
88604,0.8348
88605,0.0307
88606,0.5291
88607,0.3311
88608,0.6586
88609,0.2565
88610,0.7072
88611,0.9745
88612,0.6225
88613,0.6817
88614,0.8616
88615,0.3216
88616,0.3457
88617,0.5184
88618,0.4094
88619,0.1739
88620,0.7225
88621,0.5313
88622,0.1319
88623,0.0904
88624,0.8997
88625,0.1745
88626,0.4352
88627,0.5439
88628,0.8367
88629,0.8589
88630,0.4411
88631,0.9997
88632,0.9014
88633,0.1661
88634,0.7492
88635,0.1163
88636,0.5933
88637,0.9779
88638,0.5239
88639,0.7032
88640,0.9798
88641,0.446
88642,0.3873
88643,0.2754
88644,0.6298
88645,0.9215
88646,0.17
88647,0.3069
88648,0.9311
88649,0.5341
88650,0.0085
88651,0.9395
88652,0.1019
88653,0.9545
88654,0.1449
88655,0.9819
88656,0.195
88657,0.4537
88658,0.0229
88659,0.1304
88660,0.089
88661,0.7775
88662,0.2426
88663,0.1233
88664,0.8311
88665,0.9782
88666,0.0667
88667,0.4683
88668,0.9268
88669,0.0651
88670,0.6745
88671,0.32
88672,0.4857
88673,0.867
88674,0.9819
88675,0.124
88676,0.8607
88677,0.7219
88678,0.5378
88679,0.7485
88680,0.7509
88681,0.2889
88682,0.1505
88683,0.4775
88684,0.8943
88685,0.939
88686,0.2812
88687,0.5544
88688,0.0449
88689,0.9011
88690,0.9265
88691,0.5455
88692,0.476
88693,0.2863
88694,0.0404
88695,0.5383
88696,0.3015
88697,0.8673
88698,0.2999
88699,0.8773
88700,0.7503
88701,0.5514
88702,0.3798
88703,0.5041
88704,0.2775
88705,0.3968
88706,0.7532
88707,0.387
88708,0.8272
88709,0.0637
88710,0.7751
88711,0.2119
88712,0.3624
88713,0.439
88714,0.2887
88715,0.7553
88716,0.9477
88717,0.9933
88718,0.6189
88719,0.5794
88720,0.5915
88721,0.3946
88722,0.7459
88723,0.8124
88724,0.7187
88725,0.2624
88726,0.4594
88727,0.0253
88728,0.1116
88729,0.5493
88730,0.6393
88731,0.7933
88732,0.5469
88733,0.1692
88734,0.0276
88735,0.8169
88736,0.6007
88737,0.9218
88738,0.2536
88739,0.3852
88740,0.6882
88741,0.8939
88742,0.8551
88743,0.2222
88744,0.7243
88745,0.4574
88746,0.3186
88747,0.3934
88748,0.5352
88749,0.2753
88750,0.9448
88751,0.3817
88752,0.298
88753,0.304
88754,0.605
88755,0.8086
88756,0.3694
88757,0.6847
88758,0.7946
88759,0.404
88760,0.0639
88761,0.6865
88762,0.7658
88763,0.6505
88764,0.7522
88765,0.0077
88766,0.8761
88767,0.5228
88768,0.3731
88769,0.021
88770,0.5223
88771,0.9618
88772,0.8108
88773,0.2284
88774,0.5127
88775,0.6381
88776,0.5558
88777,0.8732
88778,0.0164
88779,0.2126
88780,0.4763
88781,0.9017
88782,0.5917
88783,0.0279
88784,0.8078
88785,0.7539
88786,0.7538
88787,0.5406
88788,0.6014
88789,0.426
88790,0.8122
88791,0.5253
88792,0.5079
88793,0.9208
88794,0.1875
88795,0.1858
88796,0.0962
88797,0.1865
88798,0.5179
88799,0.4737
88800,0.3745
88801,0.1866
88802,0.6779
88803,0.5247
88804,0.9858
88805,0.0211
88806,0.6544
88807,0.0444
88808,0.0773
88809,0.5475
88810,0.3996
88811,0.6594
88812,0.8996
88813,0.3245
88814,0.5043
88815,0.2307
88816,0.1484
88817,0.8314
88818,0.0836
88819,0.9615
88820,0.9837
88821,0.568
88822,0.7412
88823,0.5375
88824,0.068
88825,0.3062
88826,0.2367
88827,0.258
88828,0.8495
88829,0.4809
88830,0.9903
88831,0.5372
88832,0.0158
88833,0.6626
88834,0.913
88835,0.0234
88836,0.8596
88837,0.6255
88838,0.4193
88839,0.9725
88840,0.5688
88841,0.1658
88842,0.0304
88843,0.7944
88844,0.378
88845,0.3559
88846,0.8215
88847,0.7375
88848,0.9068
88849,0.5705
88850,0.1585
88851,0.4938
88852,0.3875
88853,0.873
88854,0.2709
88855,0.2442
88856,0.6895
88857,0.64
88858,0.2729
88859,0.3702
88860,0.8475
88861,0.9319
88862,0.1619
88863,0.8397
88864,0.3868
88865,0.4666
88866,0.0406
88867,0.7281
88868,0.1655
88869,0.6078
88870,0.5191
88871,0.6436
88872,0.0252
88873,0.9617
88874,0.4653
88875,0.0814
88876,0.3705
88877,0.0311
88878,0.516
88879,0.7443
88880,0.4981
88881,0.8827
88882,0.4924
88883,0.8848
88884,0.1781
88885,0.8363
88886,0.9094
88887,0.0247
88888,0.2949
88889,0.5919
88890,0.5302
88891,0.9533
88892,0.1193
88893,0.3548
88894,0.1451
88895,0.4555
88896,0.7474
88897,0.8284
88898,0.2313
88899,0.1371
88900,0.6964
88901,0.5393
88902,0.147
88903,0.1701
88904,0.9003
88905,0.0449
88906,0.0359
88907,0.668
88908,0.6611
88909,0.4968
88910,0.4743
88911,0.995
88912,0.2221
88913,0.698
88914,0.5128
88915,0.0649
88916,0.3867
88917,0.362
88918,0.5829
88919,0.5206
88920,0.2569
88921,0.9442
88922,0.9054
88923,0.7684
88924,0.4507
88925,0.1935
88926,0.569
88927,0.0306
88928,0.6606
88929,0.7708
88930,0.914
88931,0.8178
88932,0.5657
88933,0.4555
88934,0.2316
88935,0.85
88936,0.7018
88937,0.2721
88938,0.5473
88939,0.4114
88940,0.6221
88941,0.8817
88942,0.6609
88943,0.5029
88944,0.3238
88945,0.3705
88946,0.6131
88947,0.2713
88948,0.2847
88949,0.736
88950,0.8493
88951,0.4305
88952,0.7136
88953,0.7682
88954,0.1765
88955,0.9115
88956,0.3294
88957,0.9026
88958,0.7328
88959,0.7824
88960,0.3111
88961,0.6657
88962,0.5707
88963,0.8799
88964,0.8191
88965,0.4242
88966,0.477
88967,0.0551
88968,0.9666
88969,0.264
88970,0.8078
88971,0.7266
88972,0.0016
88973,0.6791
88974,0.0537
88975,0.8214
88976,0.6818
88977,0.1788
88978,0.9348
88979,0.2176
88980,0.6543
88981,0.2498
88982,0.5114
88983,0.2569
88984,0.2564
88985,0.0023
88986,0.1639
88987,0.7848
88988,0.236
88989,0.7669
88990,0.4252
88991,0.872
88992,0.9142
88993,0.9889
88994,0.0197
88995,0.6118
88996,0.9745
88997,0.2771
88998,0.9895
88999,0.2349
89000,0.877
89001,0.7594
89002,0.5798
89003,0.3053
89004,0.0485
89005,0.3899
89006,0.0605
89007,0.6424
89008,0.2219
89009,0.95
89010,0.3947
89011,0.3797
89012,0.0585
89013,0.7538
89014,0.95
89015,0.4607
89016,0.4403
89017,0.1824
89018,0.9182
89019,0.055
89020,0.1212
89021,0.4808
89022,0.4549
89023,0.95
89024,0.165
89025,0.3229
89026,0.1465
89027,0.7938
89028,0.4714
89029,0.4375
89030,0.5732
89031,0.2398
89032,0.6942
89033,0.5289
89034,0.5489
89035,0.093
89036,0.6369
89037,0.1095
89038,0.1616
89039,0.8256
89040,0.2966
89041,0.4365
89042,0.6274
89043,0.1959
89044,0.9305
89045,0.6689
89046,0.9369
89047,0.7351
89048,0.5065
89049,0.363
89050,0.4146
89051,0.9801
89052,0.4272
89053,0.7231
89054,0.4593
89055,0.0556
89056,0.1681
89057,0.5103
89058,0.3219
89059,0.3161
89060,0.4542
89061,0.0401
89062,0.4594
89063,0.2465
89064,0.0979
89065,0.1478
89066,0.4615
89067,0.4376
89068,0.2136
89069,0.012
89070,0.8976
89071,0.3523
89072,0.7548
89073,0.285
89074,0.0672
89075,0.3075
89076,0.2796
89077,0.9819
89078,0.8818
89079,0.9916
89080,0.8259
89081,0.6622
89082,0.4699
89083,0.9597
89084,0.557
89085,0.0511
89086,0.7311
89087,0.7619
89088,0.8163
89089,0.2167
89090,0.9969
89091,0.9211
89092,0.4349
89093,0.7797
89094,0.2587
89095,0.1604
89096,0.6504
89097,0.3586
89098,0.9695
89099,0.0006
89100,0.1892
89101,0.1959
89102,0.3325
89103,0.6781
89104,0.8347
89105,0.1305
89106,0.9051
89107,0.8911
89108,0.2642
89109,0.1287
89110,0.5469
89111,0.1548
89112,0.1061
89113,0.0881
89114,0.5032
89115,0.7049
89116,0.6366
89117,0.8628
89118,0.5576
89119,0.2545
89120,0.562
89121,0.1983
89122,0.4234
89123,0.5848
89124,0.1169
89125,0.489
89126,0.3598
89127,0.7788
89128,0.3026
89129,0.773
89130,0.749
89131,0.5061
89132,0.8348
89133,0.5302
89134,0.3989
89135,0.7734
89136,0.2771
89137,0.3773
89138,0.2947
89139,0.7588
89140,0.1491
89141,0.1701
89142,0.6329
89143,0.5708
89144,0.7958
89145,0.351
89146,0.1163
89147,0.3159
89148,0.9586
89149,0.135
89150,0.9708
89151,0.5516
89152,0.0313
89153,0.1097
89154,0.3122
89155,0.3273
89156,0.8523
89157,0.1995
89158,0.4842
89159,0.5677
89160,0.0595
89161,0.1944
89162,0.3978
89163,0.3937
89164,0.5504
89165,0.5201
89166,0.1631
89167,0.1768
89168,0.2651
89169,0.5551
89170,0.2531
89171,0.1868
89172,0.765
89173,0.1582
89174,0.0336
89175,0.0245
89176,0.5643
89177,0.0783
89178,0.9445
89179,0.9384
89180,0.9488
89181,0.3877
89182,0.0899
89183,0.1999
89184,0.5506
89185,0.7202
89186,0.6561
89187,0.7111
89188,0.5937
89189,0.339
89190,0.141
89191,0.5855
89192,0.8301
89193,0.9922
89194,0.1454
89195,0.9503
89196,0.4553
89197,0.82
89198,0.8305
89199,0.32
89200,0.3363
89201,0.9439
89202,0.791
89203,0.24
89204,0.0661
89205,0.4609
89206,0.133
89207,0.9806
89208,0.7528
89209,0.2222
89210,0.2738
89211,0.5964
89212,0.0524
89213,0.2412
89214,0.0043
89215,0.3585
89216,0.0873
89217,0.7212
89218,0.5081
89219,0.7095
89220,0.8814
89221,0.9549
89222,0.3823
89223,0.603
89224,0.2925
89225,0.9798
89226,0.3623
89227,0.3568
89228,0.5547
89229,0.2737
89230,0.3081
89231,0.0404
89232,0.4727
89233,0.5243
89234,0.6186
89235,0.7806
89236,0.0589
89237,0.8671
89238,0.207
89239,0.971
89240,0.9083
89241,0.0876
89242,0.28
89243,0.7013
89244,0.1101
89245,0.9728
89246,0.3767
89247,0.6752
89248,0.2424
89249,0.3381
89250,0.9131
89251,0.5703
89252,0.8874
89253,0.7011
89254,0.2104
89255,0.51
89256,0.9057
89257,0.9517
89258,0.2813
89259,0.7163
89260,0.4737
89261,0.3619
89262,0.9672
89263,0.1909
89264,0.399
89265,0.1365
89266,0.7793
89267,0.7616
89268,0.95
89269,0.9164
89270,0.2942
89271,0.6863
89272,0.7737
89273,0.9311
89274,0.5962
89275,0.4547
89276,0.8243
89277,0.9557
89278,0.6103
89279,0.6733
89280,0.3763
89281,0.077
89282,0.7039
89283,0.7035
89284,0.8871
89285,0.4428
89286,0.1699
89287,0.0331
89288,0.5826
89289,0.7025
89290,0.7312
89291,0.4093
89292,0.0667
89293,0.458
89294,0.4115
89295,0.6308
89296,0.1923
89297,0.2573
89298,0.3466
89299,0.457
89300,0.643
89301,0.0853
89302,0.8154
89303,0.5489
89304,0.3371
89305,0.9316
89306,0.1346
89307,0.1599
89308,0.5714
89309,0.5775
89310,0.0252
89311,0.3691
89312,0.8373
89313,0.9494
89314,0.651
89315,0.4416
89316,0.8054
89317,0.3719
89318,0.0091
89319,0.1944
89320,0.0466
89321,0.6134
89322,0.7397
89323,0.0718
89324,0.1474
89325,0.048
89326,0.8795
89327,0.1304
89328,0.3777
89329,0.8359
89330,0.2463
89331,0.6319
89332,0.809
89333,0.3347
89334,0.5201
89335,0.8219
89336,0.6621
89337,0.7698
89338,0.2361
89339,0.556
89340,0.5818
89341,0.4742
89342,0.0263
89343,0.0932
89344,0.8813
89345,0.6526
89346,0.4484
89347,0.2292
89348,0.7048
89349,0.781
89350,0.7351
89351,0.1937
89352,0.4893
89353,0.6818
89354,0.2043
89355,0.0826
89356,0.5834
89357,0.8659
89358,0.4373
89359,0.1686
89360,0.8486
89361,0.1863
89362,0.7465
89363,0.4553
89364,0.6906
89365,0.8548
89366,0.2428
89367,0.1212
89368,0.7987
89369,0.8302
89370,0.839
89371,0.162
89372,0.7058
89373,0.0915
89374,0.429
89375,0.6549
89376,0.4315
89377,0.5441
89378,0.365
89379,0.013
89380,0.0214
89381,0.1817
89382,0.9805
89383,0.7311
89384,0.477
89385,0.6205
89386,0.4971
89387,0.91
89388,0.241
89389,0.1747
89390,0.412
89391,0.9347
89392,0.8175
89393,0.0481
89394,0.0006
89395,0.1696
89396,0.1226
89397,0.2397
89398,0.1076
89399,0.6552
89400,0.9855
89401,0.2165
89402,0.6149
89403,0.694
89404,0.395
89405,0.7737
89406,0.3067
89407,0.0985
89408,0.686
89409,0.566
89410,0.5187
89411,0.1467
89412,0.7544
89413,0.8964
89414,0.2278
89415,0.6899
89416,0.9966
89417,0.1854
89418,0.9088
89419,0.5421
89420,0.5433
89421,0.7513
89422,0.2055
89423,0.9265
89424,0.6518
89425,0.5241
89426,0.5979
89427,0.9072
89428,0.6728
89429,0.8354
89430,0.4982
89431,0.0065
89432,0.0844
89433,0.9336
89434,0.5497
89435,0.2595
89436,0.2558
89437,0.2969
89438,0.5002
89439,0.3749
89440,0.723
89441,0.6676
89442,0.9016
89443,0.7789
89444,0.9298
89445,0.8918
89446,0.1816
89447,0.7058
89448,0.0954
89449,0.1816
89450,0.4967
89451,0.3215
89452,0.764
89453,0.5001
89454,0.939
89455,0.1915
89456,0.1953
89457,0.7755
89458,0.7588
89459,0.5648
89460,0.7256
89461,0.7172
89462,0.602
89463,0.5294
89464,0.7922
89465,0.4224
89466,0.9773
89467,0.3868
89468,0.6053
89469,0.0651
89470,0.9693
89471,0.1468
89472,0.86
89473,0.1454
89474,0.7737
89475,0.4307
89476,0.9645
89477,0.3698
89478,0.7995
89479,0.8812
89480,0.5376
89481,0.6613
89482,0.4735
89483,0.0984
89484,0.925
89485,0.4124
89486,0.3556
89487,0.1649
89488,0.785
89489,0.1011
89490,0.6597
89491,0.3487
89492,0.9497
89493,0.4442
89494,0.575
89495,0.4544
89496,0.0415
89497,0.8934
89498,0.3216
89499,0.66
89500,0.6428
89501,0.1143
89502,0.8503
89503,0.9817
89504,0.8241
89505,0.9103
89506,0.1466
89507,0.2575
89508,0.9884
89509,0.8787
89510,0.8338
89511,0.4312
89512,0.952
89513,0.65
89514,0.9253
89515,0.2681
89516,0.1847
89517,0.5471
89518,0.5851
89519,0.7501
89520,0.0347
89521,0.6173
89522,0.9557
89523,0.5134
89524,0.0572
89525,0.6193
89526,0.685
89527,0.6024
89528,0.3653
89529,0.1444
89530,0.3501
89531,0.487
89532,0.6236
89533,0.2624
89534,0.6839
89535,0.7409
89536,0.2377
89537,0.9688
89538,0.7506
89539,0.6549
89540,0.4468
89541,0.3366
89542,0.6344
89543,0.6405
89544,0.9738
89545,0.8918
89546,0.0929
89547,0.0026
89548,0.5985
89549,0.5541
89550,0.0207
89551,0.435
89552,0.4051
89553,0.1647
89554,0.3268
89555,0.0357
89556,0.7111
89557,0.345
89558,0.2905
89559,0.3965
89560,0.7187
89561,0.9094
89562,0.1902
89563,0.619
89564,0.2071
89565,0.9151
89566,0.473
89567,0.4512
89568,0.0027
89569,0.0112
89570,0.8615
89571,0.4287
89572,0.8612
89573,0.3756
89574,0.383
89575,0.0987
89576,0.2919
89577,0.1601
89578,0.0686
89579,0.5693
89580,0.9755
89581,0.1822
89582,0.7004
89583,0.0416
89584,0.9891
89585,0.901
89586,0.0725
89587,0.852
89588,0.0576
89589,0.6497
89590,0.0192
89591,0.1055
89592,0.8229
89593,0.0996
89594,0.6717
89595,0.6073
89596,0.0657
89597,0.8631
89598,0.1432
89599,0.1152
89600,0.3431
89601,0.7348
89602,0.1522
89603,0.7122
89604,0.7624
89605,0.3877
89606,0.5945
89607,0.9909
89608,0.7994
89609,0.3415
89610,0.6778
89611,0.267
89612,0.3947
89613,0.9389
89614,0.2334
89615,0.8934
89616,0.3716
89617,0.2717
89618,0.8895
89619,0.0664
89620,0.0401
89621,0.4992
89622,0.0142
89623,0.886
89624,0.4971
89625,0.8594
89626,0.8237
89627,0.0258
89628,0.637
89629,0.3535
89630,0.7777
89631,0.2608
89632,0.6105
89633,0.7304
89634,0.6788
89635,0.6679
89636,0.521
89637,0.2035
89638,0.4122
89639,0.073
89640,0.0806
89641,0.666
89642,0.794
89643,0.0195
89644,0.6647
89645,0.471
89646,0.5972
89647,0.7717
89648,0.0476
89649,0.1669
89650,0.9443
89651,0.0254
89652,0.6632
89653,0.7047
89654,0.5174
89655,0.6346
89656,0.4269
89657,0.3452
89658,0.2068
89659,0.1389
89660,0.8068
89661,0.8301
89662,0.6321
89663,0.8207
89664,0.3214
89665,0.5569
89666,0.6279
89667,0.2329
89668,0.0183
89669,0.5273
89670,0.8232
89671,0.2754
89672,0.3022
89673,0.8502
89674,0.1526
89675,0.3685
89676,0.9051
89677,0.1204
89678,0.8835
89679,0.7864
89680,0.7381
89681,0.497
89682,0.1014
89683,0.7215
89684,0.1886
89685,0.1646
89686,0.9828
89687,0.6674
89688,0.2106
89689,0.8745
89690,0.2887
89691,0.0364
89692,0.2131
89693,0.7848
89694,0.5676
89695,0.1205
89696,0.9625
89697,0.5469
89698,0.3482
89699,0.4899
89700,0.2786
89701,0.8075
89702,0.7368
89703,0.786
89704,0.0093
89705,0.0517
89706,0.7342
89707,0.7707
89708,0.6872
89709,0.3585
89710,0.6283
89711,0.5634
89712,0.9854
89713,0.663
89714,0.8885
89715,0.8614
89716,0.626
89717,0.1673
89718,0.9454
89719,0.3367
89720,0.8372
89721,0.2151
89722,0.7412
89723,0.0458
89724,0.2439
89725,0.2583
89726,0.987
89727,0.722
89728,0.8395
89729,0.1877
89730,0.4014
89731,0.7965
89732,0.9508
89733,0.7031
89734,0.859
89735,0.3158
89736,0.1162
89737,0.2036
89738,0.4837
89739,0.963
89740,0.1339
89741,0.1444
89742,0.946
89743,0.1699
89744,0.4006
89745,0.5465
89746,0.4416
89747,0.8759
89748,0.8691
89749,0.053
89750,0.6348
89751,0.0071
89752,0.8628
89753,0.0499
89754,0.4075
89755,0.77
89756,0.8613
89757,0.2011
89758,0.3093
89759,0.388
89760,0.144
89761,0.5045
89762,0.5081
89763,0.2762
89764,0.1771
89765,0.7999
89766,0.2235
89767,0.621
89768,0.2358
89769,0.3592
89770,0.2857
89771,0.8942
89772,0.7783
89773,0.9734
89774,0.7692
89775,0.7116
89776,0.0689
89777,0.4217
